Team;AT;HT;Score;Date Range;Home Away;League;Season;Date;Table Name;0. Games;1. GS;1a WDL;1b WDL;1c Goals;1d Goals;2. GA;2a xG;2b xG;3. Pts;3a xG Against;3b xG Against;4. xG;4a Net xG;4b Net xG;5. xGA;5a Points;5b Points;6. Net xG;7. xG Pts;D;GAvsXg+ve;GAvsXg-ve;GD;GSvsXg+ve;GSvsXg-ve;L;Lower xG;Pts vs xG;Pts vs xG +ve;Pts vs xG -ve;RankCalc;Upper xG;W;x. +ve GD;x. -ve GD;x. GD vs NetXg+ve;x. GD vs NetXg-ve;ZN([D]);ZN([L]);ZN([W])
Parma;Verona;Parma;0-1;Wahr;Home;Italy Serie A;2019/20;29.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.3;1;1;0.4;1;1;1.0;3;;;-0.7;-1;+1.3;;1;-0.31;3;+3;;-0.001;0.42;;;-1;+2.0;;0;1;0
Sampdoria;Parma;Sampdoria;0-1;Wahr;Home;Italy Serie A;2019/20;08.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;0.6;1;1;0.9;3;;;-0.4;-1;+1.5;;1;-0.31;3;+3;;-0.001;0.42;;;-1;+1.9;;0;1;0
Sassuolo;Parma;Sassuolo;0-1;Wahr;Home;Italy Serie A;2019/20;16.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.4;1;1;0.9;1;1;0.5;3;;;-0.1;-1;+1.4;;1;-0.31;3;+3;;-0.001;0.42;;;-1;+1.5;;0;1;0
Spal;Brescia;Spal;0-1;Wahr;Home;Italy Serie A;2019/20;08.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;2.3;1;1;2.5;1;1;-0.2;1;;+1.5;;-1;+2.3;;1;-0.31;1;+1;;-0.001;0.42;;;-1;+0.8;;0;1;0
Spal;Cagliari;Spal;0-1;Wahr;Home;Italy Serie A;2019/20;23.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;1.3;1;1;0.2;1;;+0.3;;-1;+1.5;;1;-0.31;1;+1;;-0.001;0.42;;;-1;+1.2;;0;1;0
Spal;Sampdoria;Spal;0-1;Wahr;Home;Italy Serie A;2019/20;04.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.5;1;1;1.0;1;1;-0.5;0;;+0.0;;-1;+0.5;;1;-0.31;0;+0;;-0.001;0.42;;;-1;+0.5;;0;1;0
Torino;Juventus;Torino;0-1;Wahr;Home;Italy Serie A;2019/20;02.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;1.8;1;1;-1.4;0;;+0.8;;-1;+0.4;;1;-0.31;0;+0;;-0.001;0.42;;;-1;;-0.4;0;1;0
Udinese;Brescia;Udinese;0-1;Wahr;Home;Italy Serie A;2019/20;21.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.6;1;1;0.8;1;1;-0.2;1;;;-0.2;-1;+0.6;;1;-0.31;1;+1;;-0.001;0.42;;;-1;+0.8;;0;1;0
Verona;Milan;Verona;0-1;Wahr;Home;Italy Serie A;2019/20;15.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;1.5;1;1;-1.1;0;;+0.5;;-1;+0.4;;1;-0.31;0;+0;;-0.001;0.42;;;-1;;-0.1;0;1;0
Verona;Sassuolo;Verona;0-1;Wahr;Home;Italy Serie A;2019/20;25.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;1.2;1;1;-0.4;0;;+0.2;;-1;+0.8;;1;-0.31;0;+0;;-0.001;0.42;;;-1;+0.6;;0;1;0
Barnsley;Birmingham;Barnsley;0-1;Wahr;Home;English League Championship;2019/20;11.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;0.9;1;1;-0.5;0;;;-0.1;-1;+0.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.5;;0;1;0
Birmingham;Fulham;Birmingham;0-1;Wahr;Home;English League Championship;2019/20;09.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.2;1;1;1.7;1;1;-0.5;0;;+0.7;;-1;+1.2;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.5;;0;1;0
Birmingham;Preston;Birmingham;0-1;Wahr;Home;English League Championship;2019/20;21.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.3;1;1;0.6;1;1;-0.3;1;;;-0.4;-1;+0.3;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+0.7;;0;1;0
Blackburn;Fulham;Blackburn;0-1;Wahr;Home;English League Championship;2019/20;08.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.2;1;1;1.0;1;1;-0.9;0;;+0.0;;-1;+0.2;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.1;;0;1;0
Brentford;Birmingham;Brentford;0-1;Wahr;Home;English League Championship;2019/20;03.08.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.9;1;1;0.0;1;1;1.9;3;;;-1.0;-1;+1.9;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+2.9;;0;1;0
Brentford;Huddersfield;Brentford;0-1;Wahr;Home;English League Championship;2019/20;02.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.5;1;1;0.3;1;1;0.2;1;;;-0.7;-1;+0.5;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.2;;0;1;0
Brentford;Nott'm Forest;Brentford;0-1;Wahr;Home;English League Championship;2019/20;28.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.0;1;1;0.8;1;1;0.2;1;;;-0.2;-1;+1.0;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.2;;0;1;0
Bristol City;Cardiff;Bristol City;0-1;Wahr;Home;English League Championship;2019/20;04.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.0;1;1;1.1;1;1;-0.2;1;;+0.1;;-1;+1.0;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+0.8;;0;1;0
Cardiff;Bristol City;Cardiff;0-1;Wahr;Home;English League Championship;2019/20;10.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.6;1;1;0.2;1;;;-0.5;-1;+0.7;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.2;;0;1;0
Cardiff;Nott'm Forest;Cardiff;0-1;Wahr;Home;English League Championship;2019/20;25.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;1.3;1;1;-0.5;0;;+0.3;;-1;+0.7;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.5;;0;1;0
Charlton;Birmingham;Charlton;0-1;Wahr;Home;English League Championship;2019/20;14.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.7;1;1;0.0;1;;;-0.3;-1;+0.7;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.0;;0;1;0
Charlton;Huddersfield;Charlton;0-1;Wahr;Home;English League Championship;2019/20;10.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.3;1;1;1.2;1;1;-0.9;0;;+0.2;;-1;+0.3;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Charlton;Middlesbrough;Charlton;0-1;Wahr;Home;English League Championship;2019/20;07.03.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;1.4;1;1;0.1;1;;+0.4;;-1;+1.5;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.1;;0;1;0
Charlton;Millwall;Charlton;0-1;Wahr;Home;English League Championship;2019/20;03.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.1;1;1;1.9;1;1;-0.8;0;;+0.9;;-1;+1.1;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Charlton;Preston;Charlton;0-1;Wahr;Home;English League Championship;2019/20;03.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.7;1;1;2.7;1;1;-1.0;0;;+1.7;;-1;+1.7;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;0.0;0;1;0
Charlton;Reading;Charlton;0-1;Wahr;Home;English League Championship;2019/20;11.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.7;1;1;1.1;1;1;0.6;3;;+0.1;;-1;+1.7;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.6;;0;1;0
Derby;Millwall;Derby;0-1;Wahr;Home;English League Championship;2019/20;14.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.0;1;1;0.6;1;1;0.4;3;;;-0.4;-1;+1.0;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.4;;0;1;0
Hull;Barnsley;Hull;0-1;Wahr;Home;English League Championship;2019/20;26.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.1;1;1;2.0;1;1;-0.9;0;;+1.0;;-1;+1.1;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.1;;0;1;0
Hull;Blackburn;Hull;0-1;Wahr;Home;English League Championship;2019/20;20.08.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.7;1;1;1.4;1;1;0.3;1;;+0.4;;-1;+1.7;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.3;;0;1;0
Hull;Charlton;Hull;0-1;Wahr;Home;English League Championship;2019/20;20.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.9;1;1;1.7;1;1;-0.8;0;;+0.7;;-1;+0.9;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Hull;Fulham;Hull;0-1;Wahr;Home;English League Championship;2019/20;11.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.6;1;1;0.1;1;1;0.5;3;;;-0.9;-1;+0.6;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.5;;0;1;0
Hull;Luton;Hull;0-1;Wahr;Home;English League Championship;2019/20;18.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;1.7;1;1;-1.4;0;;+0.7;;-1;+0.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.4;0;1;0
Hull;Millwall;Hull;0-1;Wahr;Home;English League Championship;2019/20;11.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.2;1;1;0.8;1;1;0.4;1;;;-0.2;-1;+1.2;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.4;;0;1;0
Hull;West Brom;Hull;0-1;Wahr;Home;English League Championship;2019/20;09.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.6;1;1;0.3;1;1;1.3;3;;;-0.7;-1;+1.6;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+2.3;;0;1;0
Leeds;Swansea;Leeds;0-1;Wahr;Home;English League Championship;2019/20;31.08.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;2.1;1;1;0.4;1;1;1.7;3;;;-0.6;-1;+2.1;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+2.7;;0;1;0
Leeds;Wigan;Leeds;0-1;Wahr;Home;English League Championship;2019/20;01.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.4;1;1;0.2;1;1;1.2;3;;;-0.8;-1;+1.4;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+2.2;;0;1;0
Luton;Cardiff;Luton;0-1;Wahr;Home;English League Championship;2019/20;08.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;0.9;1;1;0.0;1;;;-0.1;-1;+0.8;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.0;;0;1;0
Luton;Swansea;Luton;0-1;Wahr;Home;English League Championship;2019/20;21.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.1;1;1;2.8;1;1;-1.7;0;;+1.8;;-1;+1.1;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.7;0;1;0
Middlesbrough;Brentford;Middlesbrough;0-1;Wahr;Home;English League Championship;2019/20;10.08.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;1.1;1;1;-0.3;0;;+0.1;;-1;+0.7;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.7;;0;1;0
Middlesbrough;Leeds;Middlesbrough;0-1;Wahr;Home;English League Championship;2019/20;26.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.6;1;1;1.9;1;1;-1.3;0;;+0.9;;-1;+0.6;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.3;0;1;0
Middlesbrough;Luton;Middlesbrough;0-1;Wahr;Home;English League Championship;2019/20;15.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.6;1;1;0.1;1;;;-0.4;-1;+0.7;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.1;;0;1;0
Middlesbrough;QPR;Middlesbrough;0-1;Wahr;Home;English League Championship;2019/20;05.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.9;1;1;0.7;1;1;0.3;1;;;-0.4;-1;+0.9;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.3;;0;1;0
Middlesbrough;West Brom;Middlesbrough;0-1;Wahr;Home;English League Championship;2019/20;19.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;2.3;1;1;-0.8;0;;+1.3;;-1;+1.5;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Nott'm Forest;Cardiff;Nott'm Forest;0-1;Wahr;Home;English League Championship;2019/20;30.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.6;1;1;1.1;1;1;0.5;3;;+0.1;;-1;+1.6;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.5;;0;1;0
Nott'm Forest;Charlton;Nott'm Forest;0-1;Wahr;Home;English League Championship;2019/20;11.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.7;1;1;1.0;1;1;0.7;3;;;0.0;-1;+1.7;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.7;;0;1;0
Nott'm Forest;Fulham;Nott'm Forest;0-1;Wahr;Home;English League Championship;2019/20;07.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;0.3;1;1;0.1;1;;;-0.7;-1;+0.4;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.1;;0;1;0
Preston;Derby;Preston;0-1;Wahr;Home;English League Championship;2019/20;01.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.4;1;1;0.3;1;;;-0.6;-1;+0.7;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.3;;0;1;0
Preston;Millwall;Preston;0-1;Wahr;Home;English League Championship;2019/20;15.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.4;1;1;2.7;1;1;-1.4;0;;+1.7;;-1;+1.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.4;0;1;0
Preston;West Brom;Preston;0-1;Wahr;Home;English League Championship;2019/20;02.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.9;1;1;1.7;1;1;-0.8;0;;+0.7;;-1;+0.9;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
QPR;Barnsley;QPR;0-1;Wahr;Home;English League Championship;2019/20;20.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;1.1;1;1;0.4;1;;+0.1;;-1;+1.5;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.4;;0;1;0
QPR;Bristol City;QPR;0-1;Wahr;Home;English League Championship;2019/20;01.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.3;1;1;0.9;1;1;0.4;1;;;-0.1;-1;+1.3;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+1.4;;0;1;0
Reading;Bristol City;Reading;0-1;Wahr;Home;English League Championship;2019/20;28.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.3;1;1;1.4;1;1;-0.1;1;;+0.4;;-1;+1.3;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+0.9;;0;1;0
Reading;Leeds;Reading;0-1;Wahr;Home;English League Championship;2019/20;26.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;2.0;1;1;-1.6;0;;+1.0;;-1;+0.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.6;0;1;0
Sheffield Weds;Hull;Sheffield Weds;0-1;Wahr;Home;English League Championship;2019/20;01.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;1.1;1;1;0.4;3;;+0.1;;-1;+1.5;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.4;;0;1;0
Stoke;Huddersfield;Stoke;0-1;Wahr;Home;English League Championship;2019/20;01.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.5;1;1;1.0;1;1;0.4;3;;+0.0;;-1;+1.5;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.4;;0;1;0
Swansea;Leeds;Swansea;0-1;Wahr;Home;English League Championship;2019/20;12.07.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.2;1;1;1.0;1;1;-0.8;0;;+0.0;;-1;+0.2;;1;-0.29;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Swansea;Luton;Swansea;0-1;Wahr;Home;English League Championship;2019/20;27.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.9;1;1;0.4;1;1;0.4;3;;;-0.6;-1;+0.9;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.4;;0;1;0
Swansea;Millwall;Swansea;0-1;Wahr;Home;English League Championship;2019/20;23.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.9;1;1;1.0;1;1;-0.1;1;;+0.0;;-1;+0.9;;1;-0.29;1;+1;;-0.001;0.42;;;-1;+0.9;;0;1;0
Swansea;Nott'm Forest;Swansea;0-1;Wahr;Home;English League Championship;2019/20;14.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;2.1;1;1;-1.7;0;;+1.1;;-1;+0.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;-0.7;0;1;0
West Brom;Stoke;West Brom;0-1;Wahr;Home;English League Championship;2019/20;20.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.3;1;1;0.8;1;1;0.6;3;;;-0.2;-1;+1.3;;1;-0.29;3;+3;;-0.001;0.42;;;-1;+1.6;;0;1;0
West Brom;Wigan;West Brom;0-1;Wahr;Home;English League Championship;2019/20;29.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;1.4;1;1;-1.0;0;;+0.4;;-1;+0.4;;1;-0.29;0;+0;;-0.001;0.42;;;-1;;0.0;0;1;0
Bielefeld;Stuttgart;Bielefeld;0-1;Wahr;Home;German 2. Bundesliga;2019/20;27.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.6;1;1;1.3;1;1;-0.7;0;;+0.3;;-1;+0.6;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.4;;0;1;0
Bochum;Stuttgart;Bochum;0-1;Wahr;Home;German 2. Bundesliga;2019/20;17.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;1.3;1;1;-0.9;0;;+0.3;;-1;+0.4;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.1;;0;1;0
Dresden;Bielefeld;Dresden;0-1;Wahr;Home;German 2. Bundesliga;2019/20;26.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.6;1;1;2.1;1;1;-1.5;0;;+1.1;;-1;+0.6;;1;-0.22;0;+0;;-0.001;0.42;;;-1;;-0.5;0;1;0
Dresden;Hamburg;Dresden;0-1;Wahr;Home;German 2. Bundesliga;2019/20;12.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.4;1;1;2.2;1;1;-1.8;0;;+1.2;;-1;+0.4;;1;-0.22;0;+0;;-0.001;0.42;;;-1;;-0.8;0;1;0
Dresden;Nurnberg;Dresden;0-1;Wahr;Home;German 2. Bundesliga;2019/20;27.07.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.4;1;1;0.4;1;;;-0.6;-1;+0.7;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+1.4;;0;1;0
Hamburg;Heidenheim;Hamburg;0-1;Wahr;Home;German 2. Bundesliga;2019/20;06.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.6;1;1;1.0;1;1;0.6;3;;+0.0;;-1;+1.6;;1;-0.22;3;+3;;-0.001;0.42;;;-1;+1.6;;0;1;0
Holstein Kiel;Heidenheim;Holstein Kiel;0-1;Wahr;Home;German 2. Bundesliga;2019/20;22.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.3;1;1;1.8;1;1;-0.6;0;;+0.8;;-1;+1.3;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.4;;0;1;0
Karlsruher SC;Nurnberg;Karlsruher SC;0-1;Wahr;Home;German 2. Bundesliga;2019/20;28.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.6;1;1;1.6;1;1;0.0;1;;+0.6;;-1;+1.6;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+1.0;;0;1;0
Karlsruher SC;SV Wehen Wiesbaden;Karlsruher SC;0-1;Wahr;Home;German 2. Bundesliga;2019/20;20.12.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;1.0;1;1;-0.2;1;;;0.0;-1;+0.8;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+0.9;;0;1;0
Nurnberg;Greuther Furth;Nurnberg;0-1;Wahr;Home;German 2. Bundesliga;2019/20;13.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;1.0;1;1;-0.2;1;;;0.0;-1;+0.8;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+0.8;;0;1;0
SV Wehen Wiesbaden;Bochum;SV Wehen Wiesbaden;0-1;Wahr;Home;German 2. Bundesliga;2019/20;09.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;2.3;1;1;1.5;1;1;0.8;3;;+0.5;;-1;+2.3;;1;-0.22;3;+3;;-0.001;0.42;;;-1;+1.8;;0;1;0
SV Wehen Wiesbaden;Sandhausen;SV Wehen Wiesbaden;0-1;Wahr;Home;German 2. Bundesliga;2019/20;26.05.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;1.6;1;1;-0.8;0;;+0.6;;-1;+0.8;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.2;;0;1;0
Sandhausen;Dresden;Sandhausen;0-1;Wahr;Home;German 2. Bundesliga;2019/20;21.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.1;1;1;1.4;1;1;-0.3;0;;+0.4;;-1;+1.1;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.7;;0;1;0
Sandhausen;Heidenheim;Sandhausen;0-1;Wahr;Home;German 2. Bundesliga;2019/20;07.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.2;1;1;1.1;1;1;0.1;1;;+0.1;;-1;+1.2;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+1.1;;0;1;0
Sandhausen;VfL Osnabruck;Sandhausen;0-1;Wahr;Home;German 2. Bundesliga;2019/20;02.08.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;1.6;1;1;1.5;1;1;0.1;1;;+0.5;;-1;+1.6;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+1.1;;0;1;0
St Pauli;Darmstadt;St Pauli;0-1;Wahr;Home;German 2. Bundesliga;2019/20;19.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;1.1;1;1;-0.3;0;;+0.1;;-1;+0.8;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.7;;0;1;0
St Pauli;Hannover;St Pauli;0-1;Wahr;Home;German 2. Bundesliga;2019/20;30.11.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.5;1;1;0.5;1;1;-0.1;1;;;-0.5;-1;+0.5;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+0.9;;0;1;0
Stuttgart;Holstein Kiel;Stuttgart;0-1;Wahr;Home;German 2. Bundesliga;2019/20;20.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;2.0;1;1;1.0;1;1;1.0;3;;+0.0;;-1;+2.0;;1;-0.22;3;+3;;-0.001;0.42;;;-1;+2.0;;0;1;0
VfL Osnabruck;Bielefeld;VfL Osnabruck;0-1;Wahr;Home;German 2. Bundesliga;2019/20;07.10.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;1.4;1;1;-0.7;0;;+0.4;;-1;+0.7;;1;-0.22;0;+0;;-0.001;0.42;;;-1;+0.3;;0;1;0
VfL Osnabruck;Nurnberg;VfL Osnabruck;0-1;Wahr;Home;German 2. Bundesliga;2019/20;08.02.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.9;1;1;-0.2;1;;;-0.1;-1;+0.7;;1;-0.22;1;+1;;-0.001;0.42;;;-1;+0.8;;0;1;0
Dortmund;Bayern Munich;Dortmund;0-1;Wahr;Home;German Bundesliga;2019/20;26.05.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;0.7;1;1;-0.1;1;;;-0.3;-1;+0.7;;1;-0.29;1;+1;;-0.001;0.48;;;-1;+0.9;;0;1;0
FC Koln;M'gladbach;FC Koln;0-1;Wahr;Home;German Bundesliga;2019/20;14.09.2019;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.7;1;1;1.5;1;1;-0.8;0;;+0.5;;-1;+0.7;;1;-0.29;0;+0;;-0.001;0.48;;;-1;+0.2;;0;1;0
Fortuna Dusseldorf;Dortmund;Fortuna Dusseldorf;0-1;Wahr;Home;German Bundesliga;2019/20;13.06.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.3;1;1;0.7;1;1;-0.4;0;;;-0.3;-1;+0.3;;1;-0.29;0;+0;;-0.001;0.48;;;-1;+0.6;;0;1;0
Fortuna Dusseldorf;Werder Bremen;Fortuna Dusseldorf;0-1;Wahr;Home;German Bundesliga;2019/20;18.01.2020;HT League Table.csv;1;0;1;1;1;1;1;1;1;0;1;1;0.8;1;1;0.7;1;1;0.1;1;;;-0.3;-1;+0.8;;1;-0.29;1;+1;;-0.001;0.48;;;-1;+1.1;;0;1;0
